step	HT	err
1016	0.560282	0.0131984
1017	1.6573	0.027069
1018	1.6573	0.027069
1019	-0.248413	0.00246749
1020	0.0469409	0.00781732
1021	-0.028882	0.00189783
1022	0.425361	0.00334063
1023	1.14369	0.00533792
1024	1.14369	0.00533792
1025	1.14369	0.00533792
1026	0.204488	0.00228168
1027	0.204488	0.00228168
1028	0.204488	0.00228168
1029	-0.351792	0.000991277
1030	-0.351792	0.000991277
1031	0.13176	0.00580283
1032	0.13176	0.00580283
1033	0.13176	0.00580283
1034	0.13176	0.00580283
1035	0.13176	0.00580283
1036	0.13176	0.00580283
1037	0.13176	0.00580283
1038	0.13176	0.00580283
1039	-0.355989	0.00207122
1040	0.039074	0.00202614
1041	0.039074	0.00202614
1042	0.138537	0.00326877
1043	0.138537	0.00326877
1044	0.138537	0.00326877
1045	0.277324	0.00411609
1046	0.822512	0.00908372
1047	0.822512	0.00908372
1048	0.27521	0.0061633
1049	-0.150893	0.00460249
1050	-0.0149312	0.00181681
1051	-0.223385	0.00385564
1052	-0.435189	0.000820529
1053	-0.435189	0.000820529
1054	-0.435189	0.000820529
1055	-0.0891483	0.00328719
1056	-0.0891483	0.00328719
1057	-0.0891483	0.00328719
1058	-0.0891483	0.00328719
1059	-0.0891483	0.00328719
1060	-0.295807	0.00191353
1061	-0.295807	0.00191353
1062	-0.295807	0.00191353
1063	-0.295807	0.00191353
1064	-0.397883	0.00102827
1065	-0.397883	0.00102827
1066	0.0233454	0.00345487
1067	0.0931487	0.00706964
1068	0.0931487	0.00706964
1069	0.858389	0.0160462
1070	-0.293812	0.00174161
1071	-0.293812	0.00174161
1072	-0.37205	0.00125092
1073	0.0992666	0.00353224
1074	0.146023	0.00396708
1075	0.146023	0.00396708
1076	0.153871	0.00290908
1077	-0.256051	0.0028435
1078	-0.317819	0.00241758
1079	-0.317819	0.00241758
1080	-0.317819	0.00241758
1081	-0.317819	0.00241758
1082	-0.252455	0.00126154
1083	-0.252455	0.00126154
1084	-0.302986	0.00122775
1085	-0.230243	0.00414139
1086	0.61571	0.0146237
1087	-0.248853	0.00347488
1088	-0.248853	0.00347488
1089	-0.248853	0.00347488
1090	-0.0693588	0.00142278
1091	-0.0693588	0.00142278
1092	-0.0693588	0.00142278
1093	-0.0693588	0.00142278
1094	-0.3196	0.00200818
1095	-0.3196	0.00200818
1096	-0.3196	0.00200818
1097	-0.3196	0.00200818
1098	-0.3196	0.00200818
1099	-0.3196	0.00200818
1100	-0.3196	0.00200818
1101	-0.3196	0.00200818
1102	-0.3196	0.00200818
1103	-0.403039	0.00152034
1104	1.65528	0.0160721
1105	0.485544	0.0109654
1106	0.485544	0.0109654
1107	0.363336	0.0114333
1108	0.363336	0.0114333
1109	0.363336	0.0114333
1110	1.7242	0.0311554
1111	1.7242	0.0311554
1112	1.7242	0.0311554
1113	-0.23586	0.0033192
1114	1.15057	0.0215637
1115	0.945342	0.0194455
1116	0.945342	0.0194455
1117	0.945342	0.0194455
1118	1.57864	0.0249027
1119	1.57864	0.0249027
1120	1.57864	0.0249027
1121	1.57864	0.0249027
1122	-0.192887	0.00375063
1123	-0.204255	0.00160892
1124	-0.204255	0.00160892
1125	-0.204255	0.00160892
1126	-0.205122	0.00164648
1127	-0.205122	0.00164648
1128	-0.205122	0.00164648
1129	-0.167397	0.00185117
1130	-0.184288	0.004259
1131	2.82637	0.0392463
1132	0.234485	0.0103227
1133	0.234485	0.0103227
1134	1.02074	0.0136988
1135	-0.322675	0.0014519
1136	-0.211939	0.00145558
1137	0.629247	0.00413545
1138	0.0492659	0.00214468
1139	0.908291	0.00528212
1140	-0.113057	0.00176083
1141	-0.113057	0.00176083
1142	0.00681206	0.00228326
1143	-0.338685	0.00127709
1144	-0.338685	0.00127709
1145	-0.259243	0.00181823
1146	-0.259243	0.00181823
1147	-0.333157	0.00249476
1148	-0.188916	0.00154662
1149	-0.188916	0.00154662
1150	-0.288456	0.00186676
1151	-0.400505	0.0007358
1152	-0.400505	0.0007358
1153	-0.400505	0.0007358
1154	-0.292302	0.00162566
1155	-0.256853	0.00129845
1156	-0.256853	0.00129845
1157	-0.169084	0.00475721
1158	-0.182099	0.00161266
1159	-0.2119	0.00140282
1160	-0.2119	0.00140282
1161	-0.415761	0.000876844
1162	-0.000371495	0.00378896
1163	-0.0719703	0.00411623
1164	-0.347543	0.00102665
1165	-0.347543	0.00102665
1166	-0.347543	0.00102665
1167	-0.347543	0.00102665
1168	-0.291106	0.00183983
1169	-0.291106	0.00183983
1170	-0.291106	0.00183983
1171	-0.291106	0.00183983
1172	0.320057	0.0125036
1173	-0.0487491	0.0060139
1174	-0.0487491	0.0060139
1175	-0.163611	0.00502937
1176	-0.260269	0.00290578
1177	-0.260269	0.00290578
1178	-0.30143	0.00165066
1179	-0.202922	0.00165242
1180	-0.202922	0.00165242
1181	0.71045	0.00453804
1182	0.077892	0.00216424
1183	0.077892	0.00216424
1184	0.077892	0.00216424
1185	0.445656	0.00376166
1186	-0.169184	0.00155777
1187	-0.169184	0.00155777
1188	-0.085525	0.0070288
1189	-0.180784	0.00403629
1190	-0.248394	0.00170768
1191	-0.211945	0.00385126
1192	-0.136244	0.00468206
1193	-0.244336	0.00164678
1194	-0.0038676	0.00694415
1195	0.0840873	0.00822003
1196	0.0840873	0.00822003
1197	0.470933	0.0127565
1198	0.470933	0.0127565
1199	0.470933	0.0127565
1200	-0.261672	0.00184846
1201	-0.208189	0.00177511
1202	-0.191121	0.00167247
1203	-0.191121	0.00167247
1204	-0.25145	0.00212468
1205	-0.25145	0.00212468
1206	-0.235805	0.00349606
1207	0.00634541	0.00714098
1208	0.00634541	0.00714098
1209	0.00634541	0.00714098
1210	-0.0403639	0.00222246
1211	-0.0403639	0.00222246
1212	0.214195	0.00223716
1213	0.214195	0.00223716
1214	0.578346	0.00382366
1215	-0.248108	0.00238765
1216	-0.248108	0.00238765
1217	-0.182205	0.00478116
1218	-0.182205	0.00478116
1219	-0.182205	0.00478116
1220	-0.182205	0.00478116
1221	-0.102553	0.00557558
1222	-0.388684	0.00202578
1223	-0.350511	0.00100909
1224	-0.350511	0.00100909
1225	-0.233354	0.00276038
1226	-0.233354	0.00276038
1227	-0.233354	0.00276038
1228	-0.231548	0.00142688
1229	-0.231548	0.00142688
1230	-0.0127422	0.00273589
1231	1.07264	0.00446676
1232	1.07264	0.00446676
1233	1.07264	0.00446676
1234	0.501935	0.00340655
1235	-0.186085	0.00154184
1236	-0.269144	0.00227413
1237	-0.269144	0.00227413
1238	-0.261682	0.00329227
1239	-0.099842	0.00464042
1240	-0.240673	0.00364244
1241	-0.166385	0.00363123
1242	-0.166385	0.00363123
1243	0.432332	0.00943144
1244	0.344681	0.00201139
1245	0.344681	0.00201139
1246	0.00360054	0.00257114
1247	0.00360054	0.00257114
1248	0.00360054	0.00257114
1249	-0.306647	0.00121148
1250	-0.306647	0.00121148
1251	-0.156197	0.001556
1252	-0.156197	0.001556
1253	-0.29861	0.00284039
1254	-0.29861	0.00284039
1255	-0.29861	0.00284039
1256	-0.29861	0.00284039
1257	0.0496795	0.00204448
1258	0.0244642	0.00430741
1259	-0.248931	0.00164847
1260	-0.248931	0.00164847
1261	-0.248931	0.00164847
1262	-0.248931	0.00164847
1263	0.436771	0.00434741
1264	-0.317519	0.00191182
1265	-0.439853	0.000934225
1266	-0.439853	0.000934225
1267	-0.345003	0.00267912
1268	-0.345003	0.00267912
1269	-0.325777	0.00116354
1270	-0.325777	0.00116354
1271	0.173511	0.0102801
1272	-0.193975	0.00164106
1273	-0.193975	0.00164106
1274	-0.193975	0.00164106
1275	-0.220209	0.00156348
1276	-0.220209	0.00156348
1277	-0.398658	0.0016897
1278	-0.104499	0.00182079
1279	-0.0107677	0.00194475
1280	-0.0107677	0.00194475
1281	0.0819068	0.00236462
1282	-0.0410531	0.00194955
1283	-0.0248057	0.00351034
1284	-0.0248057	0.00351034
1285	-0.192244	0.00140949
1286	-0.192244	0.00140949
1287	0.109726	0.00209923
1288	-0.194176	0.00177992
1289	0.557621	0.00330013
1290	-0.1838	0.00155624
1291	-0.0472812	0.00200211
1292	-0.399069	0.000803177
1293	0.291105	0.0067878
1294	0.291105	0.0067878
1295	0.291105	0.0067878
1296	-0.227506	0.00345888
1297	-0.15043	0.00475463
1298	1.04602	0.00463692
1299	1.04602	0.00463692
1300	1.0281	0.0123963
1301	0.54935	0.00455751
1302	0.172924	0.00169302
1303	0.172924	0.00169302
1304	-0.217106	0.00441771
1305	-0.344949	0.00146226
1306	-0.344949	0.00146226
1307	-0.359437	0.00186437
1308	-0.359437	0.00186437
1309	-0.359437	0.00186437
1310	-0.359437	0.00186437
1311	-0.359437	0.00186437
1312	-0.249355	0.00148976
1313	-0.150548	0.0017244
1314	-0.190794	0.00169269
1315	-0.175902	0.00497969
1316	-0.0365313	0.00644108
1317	-0.207681	0.00191841
1318	-0.113352	0.00546642
1319	-0.113352	0.00546642
1320	-0.113352	0.00546642
1321	-0.439768	0.000954712
1322	0.202896	0.00238484
1323	-0.343954	0.00198842
1324	-0.343954	0.00198842
1325	-0.343954	0.00198842
1326	-0.340093	0.00127824
1327	-0.340093	0.00127824
1328	0.20555	0.00984634
1329	-0.393086	0.00191772
1330	-0.33802	0.00113486
1331	-0.33802	0.00113486
1332	0.00607963	0.00651171
1333	-0.257193	0.00344537
1334	-0.24468	0.00267067
1335	0.433474	0.012774
1336	0.433474	0.012774
1337	0.433474	0.012774
1338	0.433474	0.012774
1339	0.433474	0.012774
1340	-0.196287	0.00426947
1341	-0.0196577	0.00189314
1342	-0.206787	0.00354581
1343	-0.198908	0.00463431
1344	-0.223293	0.00171059
1345	-0.223293	0.00171059
1346	-0.228729	0.00175537
1347	-0.247843	0.00265252
1348	-0.247843	0.00265252
1349	1.00958	0.0211979
1350	0.548585	0.0135988
1351	-0.249434	0.00243569
1352	-0.249434	0.00243569
1353	-0.102377	0.00157611
1354	-0.102377	0.00157611
1355	0.0613358	0.00813295
1356	-0.251817	0.00216855
1357	0.426532	0.012101
1358	0.426532	0.012101
1359	-0.242353	0.00283628
1360	-0.0597905	0.00206275
1361	-0.0572499	0.00215802
1362	-0.117405	0.00471006
1363	0.443723	0.0121025
1364	0.271024	0.00775341
1365	0.271024	0.00775341
1366	0.0438301	0.00210517
1367	-0.324149	0.00223812
1368	-0.214764	0.00139418
1369	-0.214764	0.00139418
1370	-0.421687	0.000872861
1371	0.0744379	0.00715783
1372	0.0744379	0.00715783
1373	0.0744379	0.00715783
1374	0.0744379	0.00715783
1375	1.78652	0.0265092
1376	1.78652	0.0265092
1377	1.39394	0.0136356
1378	1.39394	0.0136356
1379	-0.269571	0.00141056
1380	-0.20279	0.00338004
1381	-0.20279	0.00338004
1382	-0.20279	0.00338004
1383	-0.20279	0.00338004
1384	0.184063	0.00742827
1385	0.184063	0.00742827
1386	0.184063	0.00742827
1387	0.184063	0.00742827
1388	-0.43676	0.000812165
1389	-0.43676	0.000812165
1390	-0.43676	0.000812165
1391	-0.43676	0.000812165
1392	-0.43676	0.000812165
1393	-0.0586531	0.00204491
1394	0.275823	0.00232964
1395	0.275823	0.00232964
1396	-0.248084	0.00229655
1397	0.068051	0.00234617
1398	-0.138189	0.00168318
1399	-0.232526	0.00180468
1400	-0.232526	0.00180468
1401	-0.255839	0.00231932
1402	0.0851652	0.00208542
1403	0.0851652	0.00208542
1404	0.0434683	0.00193128
1405	0.58791	0.00345544
1406	0.129128	0.00258305
1407	-0.159627	0.00165925
1408	-0.159627	0.00165925
1409	-0.159627	0.00165925
1410	-0.223722	0.00368521
1411	-0.223722	0.00368521
1412	-0.252724	0.0027805
1413	-0.167846	0.00407781
1414	-0.322568	0.00158987
1415	0.534815	0.0102336
1416	-0.0687507	0.00491003
1417	-0.0687507	0.00491003
1418	-0.157362	0.00341459
1419	-0.157362	0.00341459
1420	-0.157362	0.00341459
1421	0.736697	0.0136704
1422	0.736697	0.0136704
1423	0.736697	0.0136704
1424	0.736697	0.0136704
1425	-0.352853	0.00202494
1426	-0.159887	0.00490065
1427	-0.114545	0.0058677
1428	-0.114545	0.0058677
1429	-0.0236117	0.00632578
1430	-0.0934155	0.00186412
1431	-0.277107	0.00133689
1432	-0.277107	0.00133689
1433	-0.434536	0.000981099
1434	-0.434536	0.000981099
1435	-0.434536	0.000981099
1436	-0.295967	0.00148406
1437	-0.370798	0.000976181
1438	-0.370798	0.000976181
1439	0.0313227	0.00217862
1440	-0.27085	0.00252889
1441	-0.208302	0.00154043
1442	-0.153798	0.00485729
1443	-0.250244	0.00228108
1444	-0.358529	0.00109377
1445	-0.2091	0.00129331
1446	-0.2091	0.00129331
1447	-0.2091	0.00129331
1448	-0.2091	0.00129331
1449	-0.2091	0.00129331
1450	-0.2091	0.00129331
1451	0.103594	0.00652447
1452	0.103594	0.00652447
1453	0.103594	0.00652447
1454	0.103594	0.00652447
1455	-0.255165	0.00307501
1456	-0.133733	0.00454158
1457	-0.133733	0.00454158
1458	0.116312	0.0043733
1459	0.116312	0.0043733
1460	0.974127	0.00444168
1461	0.974127	0.00444168
1462	-0.331203	0.00144256
1463	-0.331203	0.00144256
1464	-0.331203	0.00144256
1465	-0.271581	0.00198949
1466	-0.206193	0.00156363
1467	-0.246823	0.00215787
1468	0.084432	0.00830256
1469	-0.248813	0.00184569
1470	-0.230479	0.00329951
1471	0.221459	0.00938443
1472	1.42525	0.0223458
1473	0.425455	0.0080699
1474	0.425455	0.0080699
1475	0.425455	0.0080699
1476	0.488955	0.00224843
1477	0.488955	0.00224843
1478	-0.415194	0.00159362
1479	-0.367603	0.00153851
1480	-0.367603	0.00153851
1481	0.0823116	0.00608757
1482	-0.017384	0.00602148
1483	-0.212219	0.00407549
1484	-0.212219	0.00407549
1485	-0.353886	0.00162745
1486	-0.353886	0.00162745
1487	-0.353886	0.00162745
1488	1.2245	0.00709839
1489	1.2245	0.00709839
1490	1.2245	0.00709839
1491	1.2245	0.00709839
1492	-0.36672	0.00146253
1493	-0.334293	0.000913728
1494	-0.334293	0.000913728
1495	-0.321225	0.00256907
1496	-0.321225	0.00256907
1497	0.352005	0.00870916
1498	0.391191	0.0109276
1499	0.391191	0.0109276
1500	0.391191	0.0109276
1501	0.391191	0.0109276
1502	0.391191	0.0109276
1503	0.595609	0.0142575
1504	0.083879	0.00828465
1505	-0.375227	0.0021561
1506	-0.375227	0.0021561
1507	-0.356267	0.00251546
1508	-0.356267	0.00251546
1509	0.138889	0.00983889
1510	-0.302053	0.0013185
1511	-0.302053	0.0013185
1512	-0.1351	0.00461433
1513	-0.0650732	0.00555789
1514	-0.0650732	0.00555789
1515	-0.0650732	0.00555789
1516	-0.298976	0.00287885
1517	-0.298976	0.00287885
1518	0.153335	0.00381916
1519	1.34373	0.00786939
1520	0.667602	0.0121284
1521	0.672187	0.00301274
1522	-0.126795	0.00150452
1523	-0.126795	0.00150452
1524	-0.126795	0.00150452
1525	-0.350744	0.00100882
1526	0.184414	0.00678068
1527	0.184414	0.00678068
1528	-0.402673	0.0013649
1529	-0.402673	0.0013649
1530	-0.402673	0.0013649
1531	-0.0917933	0.00171146
1532	-0.401619	0.00120896
1533	-0.401619	0.00120896
1534	-0.401619	0.00120896
1535	-0.236251	0.00295148
1536	-0.221359	0.00159452
1537	-0.41112	0.00154587
1538	0.237506	0.0104767
1539	0.301604	0.00986849
1540	0.0318594	0.00696071
1541	0.057624	0.00807744
1542	-0.404546	0.000803224
1543	-0.150378	0.00479902
1544	-0.343247	0.00201662
1545	0.333132	0.00287861
1546	0.333132	0.00287861
1547	0.333132	0.00287861
1548	0.333132	0.00287861
1549	0.00809861	0.00202896
1550	1.59048	0.00624675
1551	-0.145318	0.0016257
1552	-0.145318	0.0016257
1553	0.619628	0.00823632
1554	0.369213	0.00423701
1555	0.369213	0.00423701
1556	0.369213	0.00423701
1557	0.369213	0.00423701
1558	-0.252526	0.00134125
1559	0.0259633	0.00242933
1560	0.406278	0.00287109
1561	0.254111	0.00293451
1562	-0.0925087	0.00204435
1563	-0.209604	0.00160604
1564	-0.209604	0.00160604
1565	-0.209604	0.00160604
1566	-0.247993	0.00200625
1567	-0.0934083	0.00181899
1568	-0.0934083	0.00181899
1569	-0.0934083	0.00181899
1570	-0.363376	0.0011054
1571	-0.40211	0.0010725
1572	-0.40211	0.0010725
1573	-0.40211	0.0010725
1574	-0.40211	0.0010725
1575	-0.40211	0.0010725
1576	1.00958	0.00514287
1577	1.00958	0.00514287
1578	-0.00762297	0.00191548
1579	-0.00762297	0.00191548
1580	0.0638521	0.00195644
1581	0.0638521	0.00195644
1582	-0.0489715	0.00596789
1583	0.0610218	0.00240377
1584	-0.0583135	0.00307128
1585	-0.0583135	0.00307128
1586	0.0783347	0.0036816
1587	0.0783347	0.0036816
1588	0.0783347	0.0036816
1589	0.0783347	0.0036816
1590	0.0783347	0.0036816
1591	0.0783347	0.0036816
1592	0.0783347	0.0036816
1593	0.382516	0.00217361
1594	0.382516	0.00217361
1595	0.382516	0.00217361
1596	0.382516	0.00217361
1597	0.382516	0.00217361
1598	0.382516	0.00217361
1599	0.382516	0.00217361
1600	0.382516	0.00217361
1601	0.382516	0.00217361
1602	0.382516	0.00217361
1603	0.382516	0.00217361
1604	0.382516	0.00217361
1605	1.02066	0.00965154
1606	1.02066	0.00965154
1607	1.02066	0.00965154
1608	-0.252745	0.00352814
1609	-0.35405	0.00139444
1610	-0.35405	0.00139444
1611	-0.350791	0.00140936
1612	-0.0525079	0.00597858
1613	0.451751	0.0122122
1614	0.988788	0.0167258
1615	-0.327313	0.00287367
1616	0.265559	0.0041831
1617	-0.402165	0.00101139
1618	0.251326	0.00220904
1619	0.251326	0.00220904
1620	0.251326	0.00220904
1621	-0.13277	0.00183338
1622	-0.13277	0.00183338
1623	-0.172265	0.00443203
1624	-0.229085	0.0030027
1625	-0.216856	0.00193056
1626	-0.20484	0.00370832
1627	-0.115919	0.0053797
1628	-0.344247	0.00207812
1629	-0.344247	0.00207812
1630	0.295937	0.00951452
1631	0.295937	0.00951452
1632	0.295937	0.00951452
1633	0.00790661	0.00787016
1634	-0.194139	0.00377613
1635	-0.159355	0.00463564
1636	-0.159355	0.00463564
1637	-0.159355	0.00463564
1638	-0.23646	0.00326035
1639	-0.225477	0.00197042
1640	-0.252942	0.00283852
1641	-0.240201	0.00321198
1642	-0.270313	0.00158094
1643	-0.240811	0.00300348
1644	-0.124613	0.00551812
1645	-0.124613	0.00551812
1646	-0.124613	0.00551812
1647	-0.432461	0.000758391
1648	-0.433721	0.00103129
1649	-0.433721	0.00103129
1650	-0.433721	0.00103129
1651	-0.296794	0.00132248
1652	-0.292466	0.00119634
1653	0.604297	0.00350087
1654	-0.243917	0.00252821
1655	-0.0138826	0.00634606
1656	-0.401892	0.00124706
1657	0.189699	0.00206497
1658	0.189699	0.00206497
1659	0.189699	0.00206497
1660	0.114353	0.00414461
1661	0.262466	0.00248775
1662	0.262466	0.00248775
1663	0.262466	0.00248775
1664	0.262466	0.00248775
1665	0.262466	0.00248775
1666	0.262466	0.00248775
1667	-0.252792	0.00166636
1668	-0.211185	0.0041451
1669	-0.248323	0.00249541
1670	-0.144565	0.00179155
1671	-0.156671	0.00407373
1672	-0.09504	0.00184619
1673	0.00567733	0.00763704
1674	-0.246902	0.00220005
1675	-0.246902	0.00220005
1676	0.966461	0.0200237
1677	-0.232134	0.0037269
1678	-0.0654079	0.00716693
1679	-0.158983	0.00472541
1680	-0.109042	0.00596277
1681	-0.109042	0.00596277
1682	-0.109042	0.00596277
1683	-0.208099	0.00182627
1684	0.382649	0.0119695
1685	0.838127	0.0194136
1686	0.215288	0.0102936
1687	0.215288	0.0102936
1688	0.134214	0.00921402
1689	-0.115083	0.00166281
1690	-0.111609	0.00184038
1691	-0.111609	0.00184038
1692	0.0771158	0.00209336
1693	0.0771158	0.00209336
1694	0.596653	0.00377401
1695	-0.219379	0.0018104
1696	-0.241626	0.00275718
1697	-0.241626	0.00275718
1698	-0.0261224	0.00722381
1699	-0.113917	0.0017268
1700	-0.113917	0.0017268
1701	-0.210738	0.00310096
1702	-0.210738	0.00310096
1703	-0.406881	0.000680109
1704	0.863518	0.0101734
1705	0.863518	0.0101734
1706	0.863518	0.0101734
1707	1.86008	0.0141031
1708	0.105862	0.00186049
1709	0.105862	0.00186049
1710	0.00890003	0.0068048
1711	-0.281083	0.00305713
1712	-0.251782	0.00188747
1713	-0.0703203	0.00606827
1714	0.123928	0.00949185
1715	0.123928	0.00949185
1716	0.123928	0.00949185
1717	0.492549	0.0136763
1718	0.492549	0.0136763
1719	0.492549	0.0136763
1720	1.04739	0.0214252
1721	0.233325	0.0111869
1722	-0.0387331	0.00226983
1723	-0.238881	0.00165372
1724	-0.238881	0.00165372
1725	0.0134455	0.00327787
1726	-0.404771	0.00161929
1727	-0.189312	0.00174777
1728	-0.189312	0.00174777
1729	-0.128182	0.00450051
1730	0.569644	0.0051591
1731	0.569644	0.0051591
1732	-0.362863	0.00169216
1733	1.08458	0.00807912
1734	-0.436077	0.000885045
1735	0.491323	0.00861305
1736	1.67868	0.00858281
1737	1.67868	0.00858281
1738	1.67868	0.00858281
1739	1.67868	0.00858281
1740	1.67868	0.00858281
1741	1.67868	0.00858281
1742	1.67868	0.00858281
1743	1.67868	0.00858281
1744	-0.169451	0.00371171
1745	-0.210216	0.00143441
1746	-0.262872	0.00343991
1747	0.55821	0.00815188
1748	0.540709	0.0042853
1749	0.540709	0.0042853
1750	0.540709	0.0042853
1751	0.540709	0.0042853
1752	0.540709	0.0042853
1753	0.540709	0.0042853
1754	0.540709	0.0042853
1755	0.540709	0.0042853
1756	0.540709	0.0042853
1757	-0.204319	0.00444471
1758	-0.280909	0.00160737
1759	-0.00902738	0.00216956
1760	-0.21568	0.00362383
1761	-0.306649	0.000922187
1762	-0.1298	0.00150751
1763	-0.287757	0.00210541
1764	-0.287757	0.00210541
1765	-0.257407	0.00116703
1766	-0.15513	0.00159227
1767	-0.15513	0.00159227
1768	-0.324398	0.00168855
1769	-0.0817945	0.00176678
1770	-0.384625	0.00106908
1771	-0.384625	0.00106908
1772	0.691659	0.00505243
1773	-0.00548127	0.00299091
1774	-0.262765	0.00164656
1775	0.06964	0.00227659
1776	0.06964	0.00227659
1777	0.06964	0.00227659
1778	0.06964	0.00227659
1779	-0.128032	0.00200245
1780	-0.0970549	0.00194173
1781	-0.141024	0.00444904
1782	-0.141024	0.00444904
1783	0.627897	0.013058
1784	0.0184906	0.00682171
1785	0.0184906	0.00682171
1786	0.0184906	0.00682171
1787	0.0184906	0.00682171
1788	0.0304117	0.00839404
1789	0.0304117	0.00839404
1790	-0.251101	0.00290883
1791	-0.251101	0.00290883
1792	0.0230338	0.00314296
1793	0.0230338	0.00314296
1794	0.00833025	0.00192604
1795	-0.141536	0.00446996
1796	-0.184295	0.00438609
1797	-0.0631084	0.00686861
1798	0.288589	0.0101809
1799	0.30522	0.0099971
1800	0.30522	0.0099971
1801	0.176648	0.0101813
1802	0.176648	0.0101813
1803	0.176648	0.0101813
1804	-0.221061	0.00388124
1805	-0.39665	0.00123379
1806	-0.305107	0.00249967
1807	0.252216	0.00245998
1808	0.252216	0.00245998
1809	0.252216	0.00245998
1810	-0.205034	0.00177025
1811	-0.205034	0.00177025
1812	-0.11325	0.00497784
1813	-0.248041	0.00180142
1814	-0.000185381	0.00694026
1815	-0.000185381	0.00694026
1816	-0.231869	0.00324617
1817	-0.220909	0.00166827
1818	-0.220909	0.00166827
